Sistema,Area,Generacion (MWh),Importacion Total (MWh),Exportacion Total (MWh),Intercambio neto entre Gerencias (MWh),Estimacion de Demanda por Balance (MWh),Pronostico (MWh),Timestamp,fecha,hora,anio,mes,dia_semana
SIN,OCC,5461.80115,0.0,0.0,1773.132,7234.93315,7523.38,2023-02-26 12:00:00,2023-02-26,12,2023,2,Sunday
SIN,OCC,5453.46824,0.0,0.0,1790.02,7243.48824,7587.529,2023-02-26 13:00:00,2023-02-26,13,2023,2,Sunday
SIN,OCC,5415.85561,0.0,0.0,1800.543,7216.39861,7582.56,2023-02-26 14:00:00,2023-02-26,14,2023,2,Sunday
SIN,OCC,5176.92587,0.0,0.0,2129.201,7306.12687,7593.885,2023-02-26 15:00:00,2023-02-26,15,2023,2,Sunday
SIN,OCC,5362.67054,0.0,0.0,2050.235,7412.90554,7691.521,2023-02-26 16:00:00,2023-02-26,16,2023,2,Sunday
SIN,OCC,4973.1193,0.0,0.0,2517.126,7490.2453,7788.78,2023-02-26 17:00:00,2023-02-26,17,2023,2,Sunday
SIN,OCC,4396.59133,0.0,0.0,3227.359,7623.95033,7998.214,2023-02-26 18:00:00,2023-02-26,18,2023,2,Sunday
SIN,OCC,4612.94662,0.0,0.0,3663.461,8276.40762,8630.322,2023-02-26 19:00:00,2023-02-26,19,2023,2,Sunday
SIN,OCC,4760.04989,0.0,0.0,3590.193,8350.24289,8711.566,2023-02-26 20:00:00,2023-02-26,20,2023,2,Sunday
SIN,OCC,4806.15905,0.0,0.0,3416.378,8222.53705,8500.672,2023-02-26 21:00:00,2023-02-26,21,2023,2,Sunday
SIN,OCC,4376.16188,0.0,0.0,3515.749,7891.91088,8162.25,2023-02-26 22:00:00,2023-02-26,22,2023,2,Sunday
SIN,OCC,4320.79852,0.0,0.0,3143.464,7464.26252,7768.051,2023-02-26 23:00:00,2023-02-26,23,2023,2,Sunday
SIN,OCC,4350.83502,0.0,0.0,2763.422,7114.25702,7472.308,2023-02-27 00:00:00,2023-02-27,0,2023,2,Monday
SIN,OCC,4393.67876,0.0,0.0,2493.629,6887.30776,7279.16,2023-02-27 01:00:00,2023-02-27,1,2023,2,Monday
SIN,OCC,4370.73594,0.0,0.0,2394.028,6764.76394,7137.11,2023-02-27 02:00:00,2023-02-27,2,2023,2,Monday
SIN,OCC,4292.91887,0.0,0.0,2414.432,6707.35087,7073.224,2023-02-27 03:00:00,2023-02-27,3,2023,2,Monday
SIN,OCC,4407.41783,0.0,0.0,2366.474,6773.89183,7165.259,2023-02-27 04:00:00,2023-02-27,4,2023,2,Monday
SIN,OCC,4516.28144,0.0,0.0,2472.934,6989.21544,7379.474,2023-02-27 05:00:00,2023-02-27,5,2023,2,Monday
SIN,OCC,4647.19354,0.0,0.0,2913.651,7560.84454,7982.472,2023-02-27 06:00:00,2023-02-27,6,2023,2,Monday
SIN,OCC,4837.78447,0.0,0.0,3403.169,8240.95347,8735.475,2023-02-27 07:00:00,2023-02-27,7,2023,2,Monday
SIN,OCC,6036.28258,0.0,0.0,2789.762,8826.04458,9311.495,2023-02-27 08:00:00,2023-02-27,8,2023,2,Monday
SIN,OCC,6762.09269,0.0,0.0,2357.988,9120.08069,9567.475,2023-02-27 09:00:00,2023-02-27,9,2023,2,Monday
SIN,OCC,6709.58589,0.0,0.0,2500.888,9210.47389,9656.054,2023-02-27 10:00:00,2023-02-27,10,2023,2,Monday
SIN,OCC,6647.41202,0.0,0.0,2710.177,9357.58902,9698.543,2023-02-27 11:00:00,2023-02-27,11,2023,2,Monday
SIN,OCC,6688.19362,0.0,0.0,2743.103,9431.29662,9814.204,2023-02-27 12:00:00,2023-02-27,12,2023,2,Monday
SIN,OCC,6619.61053,0.0,0.0,2880.342,9499.95253,9851.492,2023-02-27 13:00:00,2023-02-27,13,2023,2,Monday
SIN,OCC,6515.99599,0.0,0.0,2959.064,9475.05999,9894.771,2023-02-27 14:00:00,2023-02-27,14,2023,2,Monday
SIN,OCC,6486.48342,0.0,0.0,3096.395,9582.87842,9895.54,2023-02-27 15:00:00,2023-02-27,15,2023,2,Monday
SIN,OCC,6464.54773,0.0,0.0,3208.545,9673.09273,10034.772,2023-02-27 16:00:00,2023-02-27,16,2023,2,Monday
SIN,OCC,5946.88062,0.0,0.0,3713.039,9659.91962,9984.985,2023-02-27 17:00:00,2023-02-27,17,2023,2,Monday
SIN,OCC,5279.17942,0.0,0.0,4234.821,9514.00042,9835.661,2023-02-27 18:00:00,2023-02-27,18,2023,2,Monday
SIN,OCC,5263.7808,0.0,0.0,4629.428,9893.2088,10258.128,2023-02-27 19:00:00,2023-02-27,19,2023,2,Monday
SIN,OCC,5203.15141,0.0,0.0,4634.894,9838.04541,10231.588,2023-02-27 20:00:00,2023-02-27,20,2023,2,Monday
SIN,OCC,4939.69626,0.0,0.0,4627.747,9567.44326,9896.812,2023-02-27 21:00:00,2023-02-27,21,2023,2,Monday
SIN,OCC,4787.01948,0.0,0.0,4355.17,9142.18948,9515.632,2023-02-27 22:00:00,2023-02-27,22,2023,2,Monday
SIN,OCC,4935.88527,0.0,0.0,3782.068,8717.95327,9097.586,2023-02-27 23:00:00,2023-02-27,23,2023,2,Monday
SIN,OCC,5024.01008,0.0,0.0,3325.114,8349.12408,8645.793,2023-02-28 00:00:00,2023-02-28,0,2023,2,Tuesday
SIN,OCC,4742.37621,0.0,0.0,3328.413,8070.78921,8432.407,2023-02-28 01:00:00,2023-02-28,1,2023,2,Tuesday
SIN,OCC,4490.1555,0.0,0.0,3369.317,7859.4725,8301.042,2023-02-28 02:00:00,2023-02-28,2,2023,2,Tuesday
SIN,OCC,4376.37505,0.0,0.0,3432.523,7808.89805,8232.436,2023-02-28 03:00:00,2023-02-28,3,2023,2,Tuesday
SIN,OCC,4271.49828,0.0,0.0,3576.604,7848.10228,8258.537,2023-02-28 04:00:00,2023-02-28,4,2023,2,Tuesday
SIN,OCC,4350.4926,0.0,0.0,3581.89,7932.3826,8347.02,2023-02-28 05:00:00,2023-02-28,5,2023,2,Tuesday
SIN,OCC,4711.87214,0.0,0.0,3646.471,8358.34314,8765.201,2023-02-28 06:00:00,2023-02-28,6,2023,2,Tuesday
SIN,OCC,5125.46891,0.0,0.0,3673.848,8799.31691,9205.494,2023-02-28 07:00:00,2023-02-28,7,2023,2,Tuesday
SIN,OCC,6370.82593,0.0,0.0,2857.239,9228.06493,9596.465,2023-02-28 08:00:00,2023-02-28,8,2023,2,Tuesday
SIN,OCC,6700.41968,0.0,0.0,2772.57,9472.98968,9779.102,2023-02-28 09:00:00,2023-02-28,9,2023,2,Tuesday
SIN,OCC,6686.65934,0.0,0.0,2824.356,9511.01534,9729.211,2023-02-28 10:00:00,2023-02-28,10,2023,2,Tuesday
SIN,OCC,6647.19298,0.0,0.0,2955.908,9603.10098,9762.107,2023-02-28 11:00:00,2023-02-28,11,2023,2,Tuesday
SIN,OCC,6599.17336,0.0,0.0,3087.106,9686.27936,9811.384,2023-02-28 12:00:00,2023-02-28,12,2023,2,Tuesday
SIN,OCC,6714.44845,0.0,0.0,3038.979,9753.42745,9880.907,2023-02-28 13:00:00,2023-02-28,13,2023,2,Tuesday
SIN,OCC,6628.78659,0.0,0.0,3137.354,9766.14059,9934.947,2023-02-28 14:00:00,2023-02-28,14,2023,2,Tuesday
SIN,OCC,6729.47485,0.0,0.0,3132.449,9861.92385,10000.807,2023-02-28 15:00:00,2023-02-28,15,2023,2,Tuesday
SIN,OCC,6351.10859,0.0,0.0,3623.803,9974.91159,10121.098,2023-02-28 16:00:00,2023-02-28,16,2023,2,Tuesday
SIN,OCC,6137.48887,0.0,0.0,3764.372,9901.86087,10069.266,2023-02-28 17:00:00,2023-02-28,17,2023,2,Tuesday
SIN,OCC,5527.4644,0.0,0.0,4106.335,9633.7994,9867.65,2023-02-28 18:00:00,2023-02-28,18,2023,2,Tuesday
SIN,OCC,5611.95762,0.0,0.0,4375.583,9987.54062,10215.013,2023-02-28 19:00:00,2023-02-28,19,2023,2,Tuesday
SIN,OCC,5232.27995,0.0,0.0,4742.129,9974.40895,10155.348,2023-02-28 20:00:00,2023-02-28,20,2023,2,Tuesday
SIN,OCC,5031.44809,0.0,0.0,4624.858,9656.30609,9862.516,2023-02-28 21:00:00,2023-02-28,21,2023,2,Tuesday
SIN,OCC,4938.77219,0.0,0.0,4307.632,9246.40419,9543.761,2023-02-28 22:00:00,2023-02-28,22,2023,2,Tuesday
SIN,OCC,4626.051,0.0,0.0,4225.882,8851.933,9118.152,2023-02-28 23:00:00,2023-02-28,23,2023,2,Tuesday
SIN,OCC,4479.84396,0.0,0.0,3996.143,8475.98696,8871.681,2023-03-01 00:00:00,2023-03-01,0,2023,3,Wednesday
SIN,OCC,4353.99266,0.0,0.0,3855.321,8209.31366,8572.329,2023-03-01 01:00:00,2023-03-01,1,2023,3,Wednesday
SIN,OCC,4321.92431,0.0,0.0,3689.409,8011.33331,8443.284,2023-03-01 02:00:00,2023-03-01,2,2023,3,Wednesday
SIN,OCC,4276.83873,0.0,0.0,3651.208,7928.04673,8413.964,2023-03-01 03:00:00,2023-03-01,3,2023,3,Wednesday
SIN,OCC,4217.984,0.0,0.0,3698.772,7916.756,8440.438,2023-03-01 04:00:00,2023-03-01,4,2023,3,Wednesday
SIN,OCC,4127.69607,0.0,0.0,3916.903,8044.59907,8544.666,2023-03-01 05:00:00,2023-03-01,5,2023,3,Wednesday
SIN,OCC,4269.17267,0.0,0.0,4138.694,8407.86667,8861.383,2023-03-01 06:00:00,2023-03-01,6,2023,3,Wednesday
SIN,OCC,4678.99536,0.0,0.0,4090.318,8769.31336,9304.201,2023-03-01 07:00:00,2023-03-01,7,2023,3,Wednesday
SIN,OCC,5840.73692,0.0,0.0,3397.923,9238.65992,9673.597,2023-03-01 08:00:00,2023-03-01,8,2023,3,Wednesday
SIN,OCC,6623.31642,0.0,0.0,2749.692,9373.00842,9860.408,2023-03-01 09:00:00,2023-03-01,9,2023,3,Wednesday
SIN,OCC,6737.45561,0.0,0.0,2592.955,9330.41061,9852.047,2023-03-01 10:00:00,2023-03-01,10,2023,3,Wednesday
SIN,OCC,6680.10408,0.0,0.0,2637.99,9318.09408,9808.862,2023-03-01 11:00:00,2023-03-01,11,2023,3,Wednesday
SIN,OCC,6626.0549,0.0,0.0,2588.167,9214.2219,9849.488,2023-03-01 12:00:00,2023-03-01,12,2023,3,Wednesday
SIN,OCC,6818.21598,0.0,0.0,2610.588,9428.80398,9864.239,2023-03-01 13:00:00,2023-03-01,13,2023,3,Wednesday
SIN,OCC,7134.52107,0.0,0.0,2413.054,9547.57507,9769.967,2023-03-01 14:00:00,2023-03-01,14,2023,3,Wednesday
SIN,OCC,7248.35887,0.0,0.0,2363.419,9611.77787,9943.378,2023-03-01 15:00:00,2023-03-01,15,2023,3,Wednesday
SIN,OCC,7004.88314,0.0,0.0,2769.537,9774.42014,10085.162,2023-03-01 16:00:00,2023-03-01,16,2023,3,Wednesday
SIN,OCC,6297.48019,0.0,0.0,3393.418,9690.89819,10067.512,2023-03-01 17:00:00,2023-03-01,17,2023,3,Wednesday
SIN,OCC,5577.80421,0.0,0.0,3994.929,9572.73321,9869.006,2023-03-01 18:00:00,2023-03-01,18,2023,3,Wednesday
SIN,OCC,5583.98444,0.0,0.0,4337.23,9921.21444,10191.636,2023-03-01 19:00:00,2023-03-01,19,2023,3,Wednesday
SIN,OCC,5655.80509,0.0,0.0,4233.988,9889.79309,10151.095,2023-03-01 20:00:00,2023-03-01,20,2023,3,Wednesday
SIN,OCC,5240.16987,0.0,0.0,4363.469,9603.63887,9938.369,2023-03-01 21:00:00,2023-03-01,21,2023,3,Wednesday
SIN,OCC,5035.68747,0.0,0.0,4196.896,9232.58347,9626.095,2023-03-01 22:00:00,2023-03-01,22,2023,3,Wednesday
SIN,OCC,4999.93025,0.0,0.0,3799.048,8798.97825,9281.313,2023-03-01 23:00:00,2023-03-01,23,2023,3,Wednesday
SIN,OCC,4946.65638,0.0,0.0,3433.181,8379.83738,8703.836,2023-03-02 00:00:00,2023-03-02,0,2023,3,Thursday
SIN,OCC,4616.44182,0.0,0.0,3536.885,8153.32682,8443.366,2023-03-02 01:00:00,2023-03-02,1,2023,3,Thursday
SIN,OCC,4539.56895,0.0,0.0,3439.241,7978.80995,8295.261,2023-03-02 02:00:00,2023-03-02,2,2023,3,Thursday
SIN,OCC,4538.98406,0.0,0.0,3361.977,7900.96106,8256.565,2023-03-02 03:00:00,2023-03-02,3,2023,3,Thursday
SIN,OCC,4589.37271,0.0,0.0,3304.555,7893.92771,8257.289,2023-03-02 04:00:00,2023-03-02,4,2023,3,Thursday
SIN,OCC,4589.88185,0.0,0.0,3403.536,7993.41785,8395.778,2023-03-02 05:00:00,2023-03-02,5,2023,3,Thursday
SIN,OCC,4855.06421,0.0,0.0,3493.952,8349.01621,8731.997,2023-03-02 06:00:00,2023-03-02,6,2023,3,Thursday
SIN,OCC,5433.03671,0.0,0.0,3312.704,8745.74071,9254.796,2023-03-02 07:00:00,2023-03-02,7,2023,3,Thursday
SIN,OCC,6538.40172,0.0,0.0,2638.907,9177.30872,9650.552,2023-03-02 08:00:00,2023-03-02,8,2023,3,Thursday
SIN,OCC,6861.79474,0.0,0.0,2556.565,9418.35974,9807.992,2023-03-02 09:00:00,2023-03-02,9,2023,3,Thursday
SIN,OCC,6858.85394,0.0,0.0,2545.435,9404.28894,9849.276,2023-03-02 10:00:00,2023-03-02,10,2023,3,Thursday
SIN,OCC,6931.92451,0.0,0.0,2519.115,9451.03951,9822.218,2023-03-02 11:00:00,2023-03-02,11,2023,3,Thursday
SIN,OCC,6996.66586,0.0,0.0,2568.299,9564.96486,9882.878,2023-03-02 12:00:00,2023-03-02,12,2023,3,Thursday
SIN,OCC,7083.5708,0.0,0.0,2512.762,9596.3328,9943.013,2023-03-02 13:00:00,2023-03-02,13,2023,3,Thursday
SIN,OCC,6945.72256,0.0,0.0,2611.338,9557.06056,9937.073,2023-03-02 14:00:00,2023-03-02,14,2023,3,Thursday
SIN,OCC,7133.55785,0.0,0.0,2529.404,9662.96185,10036.408,2023-03-02 15:00:00,2023-03-02,15,2023,3,Thursday
SIN,OCC,7049.40929,0.0,0.0,2770.659,9820.06829,10172.565,2023-03-02 16:00:00,2023-03-02,16,2023,3,Thursday
SIN,OCC,6407.82852,0.0,0.0,3332.516,9740.34452,10170.732,2023-03-02 17:00:00,2023-03-02,17,2023,3,Thursday
SIN,OCC,6006.30787,0.0,0.0,3563.3,9569.60787,10011.981,2023-03-02 18:00:00,2023-03-02,18,2023,3,Thursday
SIN,OCC,5938.44746,0.0,0.0,3987.144,9925.59146,10265.151,2023-03-02 19:00:00,2023-03-02,19,2023,3,Thursday
SIN,OCC,5928.90666,0.0,0.0,3990.796,9919.70266,10213.634,2023-03-02 20:00:00,2023-03-02,20,2023,3,Thursday
SIN,OCC,5743.62461,0.0,0.0,3869.662,9613.28661,9922.971,2023-03-02 21:00:00,2023-03-02,21,2023,3,Thursday
SIN,OCC,5285.83972,0.0,0.0,3890.154,9175.99372,9529.536,2023-03-02 22:00:00,2023-03-02,22,2023,3,Thursday
SIN,OCC,5096.63554,0.0,0.0,3636.123,8732.75854,9148.413,2023-03-02 23:00:00,2023-03-02,23,2023,3,Thursday
SIN,OCC,4451.52392,0.0,0.0,3904.778,8356.30192,8755.717,2023-03-03 00:00:00,2023-03-03,0,2023,3,Friday
SIN,OCC,4291.18777,0.0,0.0,3804.708,8095.89577,8491.121,2023-03-03 01:00:00,2023-03-03,1,2023,3,Friday
SIN,OCC,4263.29809,0.0,0.0,3680.308,7943.60609,8289.417,2023-03-03 02:00:00,2023-03-03,2,2023,3,Friday
SIN,OCC,4254.35665,0.0,0.0,3596.689,7851.04565,8202.815,2023-03-03 03:00:00,2023-03-03,3,2023,3,Friday
SIN,OCC,4198.41991,0.0,0.0,3648.885,7847.30491,8239.747,2023-03-03 04:00:00,2023-03-03,4,2023,3,Friday
SIN,OCC,4222.55873,0.0,0.0,3731.897,7954.45573,8349.372,2023-03-03 05:00:00,2023-03-03,5,2023,3,Friday
SIN,OCC,4331.99275,0.0,0.0,3992.674,8324.66675,8774.43,2023-03-03 06:00:00,2023-03-03,6,2023,3,Friday
SIN,OCC,4720.9449,0.0,0.0,3969.388,8690.3329,9211.818,2023-03-03 07:00:00,2023-03-03,7,2023,3,Friday
SIN,OCC,6046.10568,0.0,0.0,3086.98,9133.08568,9671.353,2023-03-03 08:00:00,2023-03-03,8,2023,3,Friday
SIN,OCC,6326.78231,0.0,0.0,3032.984,9359.76631,9896.433,2023-03-03 09:00:00,2023-03-03,9,2023,3,Friday
SIN,OCC,6401.96703,0.0,0.0,2960.853,9362.82003,9854.595,2023-03-03 10:00:00,2023-03-03,10,2023,3,Friday
SIN,OCC,6569.5702,0.0,0.0,2812.672,9382.2422,9822.688,2023-03-03 11:00:00,2023-03-03,11,2023,3,Friday
SIN,OCC,6574.16286,0.0,0.0,2856.348,9430.51086,9851.671,2023-03-03 12:00:00,2023-03-03,12,2023,3,Friday
SIN,OCC,6533.58407,0.0,0.0,2983.36,9516.94407,9919.597,2023-03-03 13:00:00,2023-03-03,13,2023,3,Friday
SIN,OCC,6567.12711,0.0,0.0,2978.846,9545.97311,9886.921,2023-03-03 14:00:00,2023-03-03,14,2023,3,Friday
SIN,OCC,6803.51515,0.0,0.0,2804.505,9608.02015,9925.085,2023-03-03 15:00:00,2023-03-03,15,2023,3,Friday
SIN,OCC,6939.09746,0.0,0.0,2774.78,9713.87746,10029.979,2023-03-03 16:00:00,2023-03-03,16,2023,3,Friday
SIN,OCC,6549.60448,0.0,0.0,3045.841,9595.44548,9970.053,2023-03-03 17:00:00,2023-03-03,17,2023,3,Friday
SIN,OCC,5952.09655,0.0,0.0,3434.953,9387.04955,9793.383,2023-03-03 18:00:00,2023-03-03,18,2023,3,Friday
SIN,OCC,5904.89693,0.0,0.0,3799.615,9704.51193,10063.416,2023-03-03 19:00:00,2023-03-03,19,2023,3,Friday
SIN,OCC,5832.13949,0.0,0.0,3875.24,9707.37949,9947.29,2023-03-03 20:00:00,2023-03-03,20,2023,3,Friday
SIN,OCC,5333.02714,0.0,0.0,4113.245,9446.27214,9697.792,2023-03-03 21:00:00,2023-03-03,21,2023,3,Friday
SIN,OCC,4743.45789,0.0,0.0,4347.816,9091.27389,9437.914,2023-03-03 22:00:00,2023-03-03,22,2023,3,Friday
SIN,OCC,4556.67257,0.0,0.0,4157.642,8714.31457,9057.144,2023-03-03 23:00:00,2023-03-03,23,2023,3,Friday
SIN,OCC,4501.09092,0.0,0.0,3868.579,8369.66992,8749.378,2023-03-04 00:00:00,2023-03-04,0,2023,3,Saturday
SIN,OCC,4497.98361,0.0,0.0,3545.566,8043.54961,8474.285,2023-03-04 01:00:00,2023-03-04,1,2023,3,Saturday
SIN,OCC,4388.26654,0.0,0.0,3529.633,7917.89954,8318.447,2023-03-04 02:00:00,2023-03-04,2,2023,3,Saturday
SIN,OCC,4365.08361,0.0,0.0,3374.109,7739.19261,8252.919,2023-03-04 03:00:00,2023-03-04,3,2023,3,Saturday
SIN,OCC,4480.11845,0.0,0.0,3242.417,7722.53545,8215.051,2023-03-04 04:00:00,2023-03-04,4,2023,3,Saturday
SIN,OCC,4499.5639,0.0,0.0,3328.426,7827.9899,8262.727,2023-03-04 05:00:00,2023-03-04,5,2023,3,Saturday
SIN,OCC,4367.95324,0.0,0.0,3649.889,8017.84224,8435.163,2023-03-04 06:00:00,2023-03-04,6,2023,3,Saturday
SIN,OCC,4594.8313,0.0,0.0,3687.966,8282.7973,8689.612,2023-03-04 07:00:00,2023-03-04,7,2023,3,Saturday
SIN,OCC,5885.04852,0.0,0.0,2832.267,8717.31552,9093.74,2023-03-04 08:00:00,2023-03-04,8,2023,3,Saturday
SIN,OCC,6421.83848,0.0,0.0,2499.894,8921.73248,9315.128,2023-03-04 09:00:00,2023-03-04,9,2023,3,Saturday
SIN,OCC,6613.64053,0.0,0.0,2324.609,8938.24953,9337.489,2023-03-04 10:00:00,2023-03-04,10,2023,3,Saturday
SIN,OCC,6634.16732,0.0,0.0,2327.225,8961.39232,9337.364,2023-03-04 11:00:00,2023-03-04,11,2023,3,Saturday
SIN,OCC,6682.38534,0.0,0.0,2351.028,9033.41334,9353.061,2023-03-04 12:00:00,2023-03-04,12,2023,3,Saturday
SIN,OCC,6676.69878,0.0,0.0,2236.413,8913.11178,9263.487,2023-03-04 13:00:00,2023-03-04,13,2023,3,Saturday
SIN,OCC,6671.08751,0.0,0.0,2046.37,8717.45751,9086.141,2023-03-04 14:00:00,2023-03-04,14,2023,3,Saturday
SIN,OCC,6523.44639,0.0,0.0,2194.612,8718.05839,9060.099,2023-03-04 15:00:00,2023-03-04,15,2023,3,Saturday
SIN,OCC,6292.29788,0.0,0.0,2554.626,8846.92388,9094.803,2023-03-04 16:00:00,2023-03-04,16,2023,3,Saturday
SIN,OCC,5871.9858,0.0,0.0,3007.138,8879.1238,9179.835,2023-03-04 17:00:00,2023-03-04,17,2023,3,Saturday
SIN,OCC,5197.74696,0.0,0.0,3719.907,8917.65396,9205.613,2023-03-04 18:00:00,2023-03-04,18,2023,3,Saturday
SIN,OCC,5434.12836,0.0,0.0,3887.408,9321.53636,9604.544,2023-03-04 19:00:00,2023-03-04,19,2023,3,Saturday
SIN,OCC,5560.79322,0.0,0.0,3657.681,9218.47422,9523.529,2023-03-04 20:00:00,2023-03-04,20,2023,3,Saturday
SIN,OCC,5607.81468,0.0,0.0,3311.446,8919.26068,9263.269,2023-03-04 21:00:00,2023-03-04,21,2023,3,Saturday
SIN,OCC,4855.03797,0.0,0.0,3704.228,8559.26597,8892.255,2023-03-04 22:00:00,2023-03-04,22,2023,3,Saturday
SIN,OCC,4363.0095,0.0,0.0,3666.547,8029.5565,8461.595,2023-03-04 23:00:00,2023-03-04,23,2023,3,Saturday
SIN,OCC,4088.24103,0.0,0.0,3594.136,7682.37703,8187.85,2023-03-05 00:00:00,2023-03-05,0,2023,3,Sunday
SIN,OCC,3801.69497,0.0,0.0,3603.297,7404.99197,7894.825,2023-03-05 01:00:00,2023-03-05,1,2023,3,Sunday
SIN,OCC,3719.2866,0.0,0.0,3502.12,7221.4066,7713.918,2023-03-05 02:00:00,2023-03-05,2,2023,3,Sunday
SIN,OCC,3379.45997,0.0,0.0,3735.104,7114.56397,7593.707,2023-03-05 03:00:00,2023-03-05,3,2023,3,Sunday
SIN,OCC,3323.36552,0.0,0.0,3718.836,7042.20152,7538.327,2023-03-05 04:00:00,2023-03-05,4,2023,3,Sunday
SIN,OCC,3225.87917,0.0,0.0,3785.182,7011.06117,7465.878,2023-03-05 05:00:00,2023-03-05,5,2023,3,Sunday
SIN,OCC,3090.18259,0.0,0.0,3877.653,6967.83559,7515.834,2023-03-05 06:00:00,2023-03-05,6,2023,3,Sunday
SIN,OCC,3255.82254,0.0,0.0,3672.586,6928.40854,7456.006,2023-03-05 07:00:00,2023-03-05,7,2023,3,Sunday
SIN,OCC,4325.67491,0.0,0.0,2762.159,7087.83391,7579.273,2023-03-05 08:00:00,2023-03-05,8,2023,3,Sunday
SIN,OCC,4850.60858,0.0,0.0,2377.377,7227.98558,7682.141,2023-03-05 09:00:00,2023-03-05,9,2023,3,Sunday
SIN,OCC,5108.05826,0.0,0.0,2159.019,7267.07726,7756.956,2023-03-05 10:00:00,2023-03-05,10,2023,3,Sunday
SIN,OCC,5240.93865,0.0,0.0,1999.506,7240.44465,7758.889,2023-03-05 11:00:00,2023-03-05,11,2023,3,Sunday
SIN,OCC,5158.67611,0.0,0.0,2112.769,7271.44511,7721.0,2023-03-05 12:00:00,2023-03-05,12,2023,3,Sunday
SIN,OCC,5316.60413,0.0,0.0,1922.294,7238.89813,7786.461,2023-03-05 13:00:00,2023-03-05,13,2023,3,Sunday
SIN,OCC,5359.808,0.0,0.0,1877.837,7237.645,7763.248,2023-03-05 14:00:00,2023-03-05,14,2023,3,Sunday
SIN,OCC,5482.18635,0.0,0.0,1775.206,7257.39235,7810.126,2023-03-05 15:00:00,2023-03-05,15,2023,3,Sunday
SIN,OCC,5388.85238,0.0,0.0,1971.703,7360.55538,7907.906,2023-03-05 16:00:00,2023-03-05,16,2023,3,Sunday
SIN,OCC,4805.90439,0.0,0.0,2768.597,7574.50139,8006.795,2023-03-05 17:00:00,2023-03-05,17,2023,3,Sunday
SIN,OCC,3976.83703,0.0,0.0,3756.666,7733.50303,8205.145,2023-03-05 18:00:00,2023-03-05,18,2023,3,Sunday
SIN,OCC,4316.16564,0.0,0.0,4049.688,8365.85364,8865.521,2023-03-05 19:00:00,2023-03-05,19,2023,3,Sunday
SIN,OCC,4422.67615,0.0,0.0,4020.681,8443.35715,8920.342,2023-03-05 20:00:00,2023-03-05,20,2023,3,Sunday
SIN,OCC,4239.87553,0.0,0.0,4011.509,8251.38453,8772.093,2023-03-05 21:00:00,2023-03-05,21,2023,3,Sunday
SIN,OCC,4009.70071,0.0,0.0,3994.755,8004.45571,8382.453,2023-03-05 22:00:00,2023-03-05,22,2023,3,Sunday
SIN,OCC,3978.1802,0.0,0.0,3627.898,7606.0782,8004.744,2023-03-05 23:00:00,2023-03-05,23,2023,3,Sunday
SIN,OCC,3929.02592,0.0,0.0,3307.769,7236.79492,7522.195,2023-03-06 00:00:00,2023-03-06,0,2023,3,Monday
SIN,OCC,3895.32114,0.0,0.0,3096.161,6991.48214,7333.12,2023-03-06 01:00:00,2023-03-06,1,2023,3,Monday
SIN,OCC,3968.52135,0.0,0.0,2855.532,6824.05335,7207.375,2023-03-06 02:00:00,2023-03-06,2,2023,3,Monday
SIN,OCC,4068.38425,0.0,0.0,2701.079,6769.46325,7151.781,2023-03-06 03:00:00,2023-03-06,3,2023,3,Monday
